facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status
Wuya Primary Health Center,36/01/1/1/1/0044,Primary,Public,12.0731711,6.09553366,Zamfara,NA
Gyalange Primary Health Care Center,36/06/1/1/1/0032,Primary,Public,12.10561333,5.002928333,Zamfara,NA
Maigoge Primary Health Center,26/15/1/1/1/0039,Primary,Public,10.27449,5.791293333,Niger,NA
Kwatachi Primary Health Center,26/16/1/1/1/0019,Primary,Public,9.840125,4.6491217,Niger,NA
Wanigi Primary Health Center,26/01/1/1/1/0035,Primary,Public,8.747173333,6.448253333,Niger,NA
Tungan Nailo,26/04/1/1/1/0046,Primary,Public,10.12677,4.477408333,Niger,NA
Pai Primary Health Care Center,26/05/1/1/1/0040,Primary,Public,9.582873333,6.222495,Niger,NA
Zokogi Primary Health Care Center,26/05/1/1/1/0041,Primary,Public,9.61401,6.203636667,Niger,NA
Malingo Primary Health Center,26/15/1/1/1/0043,Primary,Public,10.83343167,5.79352,Niger,NA
Yabawa Primary Health Center,26/15/1/1/1/0059,Primary,Public,11.01981333,5.80034,Niger,NA
Mangoro Primary Health Center,26/15/1/1/1/0044,Primary,Public,10.754155,5.961826667,Niger,NA
Galma Primary Health Center,26/15/1/1/1/0012,Primary,Public,10.68527,6.067133333,Niger,NA
Sunlati Primary Health Center,26/17/1/1/1/0057,Primary,Public,8.83929,5.697826667,Niger,NA
Erena Health Post,26/25/1/1/1/0053,Primary,Public,9.740396667,6.211601667,Niger,NA
Buma Primary Health Center,21/08/1/1/1/0003,Primary,Public,11.65055333,3.714248333,Kebbi,NA
Gorun Bajida Primary Health Center,21/08/1/1/1/0009,Primary,Public,11.90440667,3.670945,Kebbi,NA
Gindi Primary Health Clinic,21/12/1/1/1/0017,Primary,Public,12.20931,4.36057,Kebbi,NA
Unguwar Dansanda Health Post,21/09/1/1/1/0065,Primary,Public,11.281015,6.04137,Kebbi,NA
Yarmaitaba Primary Health Care Clinic,21/09/1/1/1/0060,Primary,Public,11.26024333,6.07452,Kebbi,NA
Ummaru Kare Primary Health Center,21/20/1/1/1/0017,Primary,Public,10.83273667,4.740618333,Kebbi,NA
Kaliel Primary Health Center,21/05/1/1/1/0016,Primary,Public,11.4880709998,4.1027099998,Kebbi,NA
Maga Primary Health Clinic,21/09/1/1/1/0028,Primary,Public,11.72832,5.2979,Kebbi,NA
Kusoko Primary Health Center,26/16/1/1/1/0017,Primary,Public,9.598411667,4.863695,Niger,NA
Beni Primary Health Center,26/18/1/1/1/0003,Primary,Public,9.649215,7.190985,Niger,NA
Warkata Health Post,21/09/1/1/1/0055,Primary,Public,11.66213,5.62565,Kebbi,NA
Raha Primary Health Center,21/07/1/1/1/0006,Primary,Public,12.08006,4.07574,Kebbi,NA
Rataya Giwa Primary Health Clinic,26/21/1/1/1/0027,Primary,Public,11.0979829,5.2666036,Niger,NA
New Busa General Hospital,26/04/1/2/1/0001,Secondary,Public,9.87451,4.50119,Niger,NA
Adarawa Primary Health Center,21/10/1/1/1/0002,Primary,Public,12.61063,4.51491,Kebbi,NA
Usubu Primary Health Center,26/11/1/1/1/0036,Primary,Public,10.3928267,5.4270167,Niger,NA
Gada Oli Primary Health Center,26/04/1/1/1/0012,Primary,Public,9.832218284,4.384322554,Niger,NA
Makusidi Primary Health Center,26/25/1/1/1/0020,Primary,Public,9.574716862,6.144845723,Niger,NA
Kpata Katchi Primary Health Center,26/17/1/1/1/0036,Primary,Public,9.305725098,5.215698242,Niger,NA
Bobi Maternal and Child Health,26/15/1/1/1/0003,Primary,Public,10.2824467,5.9062883,Niger,NA
Pati Ndaloke Primary Health Center,26/10/1/1/1/0047,Primary,Public,9.150441667,6.260128333,Niger,NA
Lwafu Primary Health Center,26/17/1/1/1/0045,Primary,Public,9.1207702,5.1801927,Niger,NA
Dagodabge Primary Health Clinic,26/19/1/1/1/0010,Primary,Public,9.486765,6.6030483,Niger,NA
Batatgi Community Health Post,26/17/1/1/1/0083,Primary,Public,9.0812585,5.2626303,Niger,NA
Karamin Rami Primary Health Center,26/16/1/1/1/0012,Primary,Public,10.1469817,5.3965383,Niger,NA
Tyabo Primary Health Center,26/17/1/1/1/0063,Primary,Public,9.1556105,5.3861495,Niger,NA
Kukpanti Primary Health Center,26/17/1/1/1/0039,Primary,Public,9.124925,5.2651829,Niger,NA
Sahoma Primary Health Clinic,26/21/1/1/1/0032,Primary,Public,11.0654835,5.3010703,Niger,NA
Tunga Madaki Primary Health Clinic,26/19/1/1/1/0038,Primary,Public,9.501871667,7.028043333,Niger,NA
Talawyi Primary Health Center,26/22/1/1/1/0058,Primary,Public,9.902653333,6.667155,Niger,NA
Tabware Primary Health Clinic,26/18/1/1/1/0045,Primary,Public,9.678108333,6.857055,Niger,NA
Kuchiko Primary Health Clinic,26/18/1/1/1/0032,Primary,Public,9.8317534,6.893427,Niger,NA
Kapana Primary Health Clinic,26/18/1/1/1/0025,Primary,Public,9.9889676,6.989655,Niger,NA
Dandaudu Primary Health Center,26/18/1/1/1/0008,Primary,Public,9.6620747,6.868378,Niger,NA
Sarkin Pawa Town Primary Health Center,26/18/1/1/1/0042,Primary,Public,10.0196942,7.1095501,Niger,NA
Zazzaga Primary Health Clinic,26/18/1/1/1/0050,Primary,Public,9.8200869,7.091398,Niger,NA
Daza Primary Health Center,26/18/1/1/1/0009,Primary,Public,9.583561667,6.999861667,Niger,NA
Lagbe Chibiani Primary Health Clinic,26/18/1/1/1/0036,Primary,Public,9.7815109,7.0166645,Niger,NA
Bodo Primary Health Center,26/18/1/1/1/0005,Primary,Public,9.8506856,6.877864,Niger,NA
Guni Primary Health Center,26/18/1/1/1/0016,Primary,Public,9.8054518,6.9471557,Niger,NA
Zhalape Primary Health Clinic,26/18/1/1/1/0051,Primary,Public,9.7817482,6.9113302,Niger,NA
Dagbadna Primary Health Center,26/18/1/1/1/0007,Primary,Public,9.7925007,6.8939292,Niger,NA
Kubi Primary Health Center,26/18/1/1/1/0030,Primary,Public,9.665843333,7.155033333,Niger,NA
Kuchi Primary Health Center,26/18/1/1/1/0031,Primary,Public,9.935013,7.020089,Niger,NA
Sokoto Hospital Specialist,33/17/1/2/1/0001,Secondary,Public,13.0622968415,5.25763348855,Sokoto,NA
Osha Primary Health Center,26/22/1/1/1/0052,Primary,Public,9.8558636,6.6634641,Niger,NA
Kayigbana Primary Health Care Center,26/09/1/1/1/0038,Primary,Public,9.308161667,7.214695,Niger,NA
Kutigi General Hospital,26/13/1/1/1/0054,Secondary,Public,9.20437,5.59361,Niger,NA
Elahem Lutheran Clinic,09/18/1/1/1/0024,Primary,Public,6.677995,8.438543333,Cross River,NA
Idim Eso Health Post,09/03/1/1/1/0032,Primary,Public,4.9487233,8.47089,Cross River,NA
Kakubok Iruan Health Center,09/07/1/1/1/0050,Primary,Public,6.444776667,8.943955,Cross River,NA
Ogep Osokom Health Center,09/07/1/1/1/0078,Primary,Public,6.4044714,8.8017777,Cross River,NA
Obubra General Hospital,09/13/1/2/1/0001,Secondary,Public,6.074388333,8.333681667,Cross River,NA
Toru Apelebiri Primary Health Center,10/16/1/1/2/0004,Primary,Public,5.143310547,6.145324707,Delta,NA
Ediene 1 Health Center,03/12/1/1/1/0005,Primary,Public,5.169169,7.800825,Akwa Ibom,NA
Abarikpo Primary Health Center,32/02/1/1/1/0006,Primary,Public,5.155883789,6.63647461,Rivers,NA
K Dere Comprehensive Health Center,32/12/1/1/1/0001,Primary,Public,4.666870117,7.27532959,Rivers,NA
Minimah Primary Health Center,32/20/1/1/1/0006,Primary,Public,4.498901368,7.541320801,Rivers,NA
Ulakwo Model Primary Health Center,32/11/1/1/1/0024,Primary,Public,5.055725098,7.106323242,Rivers,NA
Igodor Health Center,09/16/1/1/1/0036,Primary,Public,6.546195,8.696603333,Cross River,NA
Utanga Primary Health Center,09/12/1/1/1/0093,Primary,Public,6.511123333,9.420383333,Cross River,NA
Ogboja Primary Health Center,09/16/1/1/1/0072,Primary,Public,6.628721667,8.780275,Cross River,NA
Nkonfab Health Center,09/11/1/1/1/0090,Primary,Public,6.35801,8.67065,Cross River,NA
Ijiman Primary Health Center,09/17/1/1/1/0021,Primary,Public,5.80295,8.082695,Cross River,NA
Adagom Health Center,09/07/1/1/1/0006,Primary,Public,6.608446667,8.810816667,Cross River,NA
Ajere Primary Health Center,09/17/1/1/1/0102,Primary,Public,5.8884167,8.116735,Cross River,NA
Alladim Health Center,09/16/1/1/1/0006,Primary,Public,6.5516096,8.7158521,Cross River,NA
Itega Ekpudu Health Center,09/18/1/1/1/0055,Primary,Public,6.584655,8.686145,Cross River,NA
Idomi Primary Health Center,09/17/1/1/1/0020,Primary,Public,5.757403333,8.085198333,Cross River,NA
Ekom Agoi Health Post,09/17/1/2/2/0005,Primary,Public,5.8649883,8.226305,Cross River,NA
Odot Uyi Health Center,09/15/1/1/2/0003,Primary,Public,5.184935,8.1447783,Cross River,NA
Ikot Ekpo Health Center,09/08/1/1/1/0077,Primary,Public,5.0788367,8.34618,Cross River,NA
Kula Model Primary Health Center,03/24/1/1/1/0020,Primary,Public,4.340385,6.64482,Rivers,NA
Abinti 2 Health Post,09/11/1/1/1/0003,Primary,Public,6.218008333,8.659196667,Cross River,NA
Ntamkpo Primary Health Center,09/17/1/1/1/0039,Primary,Public,5.828215,8.082795,Cross River,NA
Okworotung Health Center,09/14/1/1/1/0087,Primary,Public,6.590623333,9.079978333,Cross River,NA
Apiapum Primary Health Center,09/13/1/1/1/0090,Primary,Public,5.998108333,8.288986667,Cross River,NA
Itate Health Post,09/18/1/1/1/0148,Primary,Public,6.716525,8.781688333,Cross River,NA
Ofatura Primary Health Center,09/13/1/1/1/0045,Primary,Public,5.995633333,8.27761,Cross River,NA
Emibit Health Center,09/06/1/1/1/0071,Primary,Public,5.5849967,7.93687,Cross River,NA
Wanekpe Health Center,09/18/1/1/1/0132,Primary,Public,6.588716667,8.397163333,Cross River,NA
Belinge Health Center,09/12/1/1/1/0039,Primary,Public,6.4541217,9.4350083,Cross River,NA
Bendeghe Afi Health Center,09/11/1/1/1/0025,Primary,Public,6.1161105,8.7295201,Cross River,NA
Adiabo Okurikang Primary Health Center,09/15/1/1/1/0002,Primary,Public,5.0722883,8.2478183,Cross River,NA
Kanyang 2 Health Post,09/07/1/1/1/0054,Primary,Public,6.25813,9.0427667,Cross River,NA
Ukam Health Center,03/18/1/1/1/0019,Primary,Public,4.66532,7.78029,Akwa Ibom,NA
Amunga Health Post,09/12/1/1/1/0011,Primary,Public,6.644215,9.2145733,Cross River,NA
Nkst Clinic,09/12/1/1/2/0002,Primary,Private,6.504813333,9.422416667,Cross River,NA
Okubushuyu Primary Health Center,09/07/1/1/1/0084,Primary,Public,6.4738699,8.8399882,Cross River,NA
Ebegang Health Center,09/05/1/1/1/0038,Primary,Public,6.6821167,8.904285,Cross River,NA
Iyango Health Post,09/18/1/1/1/0061,Primary,Public,6.680323333,8.383656667,Cross River,NA
Nkem (Mbube East 1 ) Health Center,09/16/1/1/1/0061,Primary,Public,6.588403333,8.965453333,Cross River,NA
Operiku Health Center,09/18/1/1/1/0102,Primary,Public,6.611556667,8.455195,Cross River,NA
Eshi Borum Health Center,09/07/1/2/2/0010,Primary,Public,6.4171007,8.8866508,Cross River,NA
Okpodon Health Center,09/18/1/2/2/0017,Primary,Public,6.513308333,8.426096667,Cross River,NA
Onyen Okpon Health Center,09/13/1/2/2/0012,Primary,Public,5.976253333,8.470616667,Cross River,NA
Etomkpe Archibong Health Post,09/03/1/1/1/0069,Primary,Public,4.952935,8.454825,Cross River,NA
Ekpene Esuk Primary Health Care Center,09/04/1/1/1/0042,Primary,Public,4.8291924,8.4395252,Cross River,NA
Busi 1 Health Center,09/12/1/1/1/0051,Primary,Public,6.5716246,9.25743,Cross River,NA
Araragha Health Center,09/13/1/1/1/0109,Primary,Public,6.1241233,8.4119383,Cross River,NA
Okwabang Health Center,09/07/1/2/2/0018,Primary,Public,6.4497536,9.1295243,Cross River,NA
Alesi Health Post,09/11/1/1/1/0015,Primary,Public,5.945885,8.515356667,Cross River,NA
Utuma Health Center,09/06/1/2/2/0006,Secondary,Private,5.36421,8.049345,Cross River,NA
Ekpiriko Health Center,09/06/1/1/1/0038,Primary,Public,5.4795476,8.1945994,Cross River,NA
Butatong Health Center,09/07/1/2/2/0012,Primary,Public,6.4145917,9.1514378,Cross River,NA
Begiagba Health Center,09/12/1/1/1/0035,Primary,Public,6.5368417,9.1767783,Cross River,NA
Etomi Primary Health Center,09/10/1/1/1/0041,Primary,Public,5.929806667,8.813655,Cross River,NA
Betem Health Center,09/06/1/1/1/0030,Primary,Public,5.49967,8.1602483,Cross River,NA
Ugbem Health Center,09/06/1/2/1/0002,Secondary,Public,5.5911483,8.0296283,Cross River,NA
Efut Ibonda Health Post,09/15/1/1/1/0028,Primary,Public,5.0300017,8.2653933,Cross River,NA
Etono 2 Health Center,09/06/1/1/1/0041,Primary,Public,5.585125,7.94086,Cross River,NA
Abaribara Health Center,09/06/1/2/2/0001,Primary,Public,5.74851,7.9854133,Cross River,NA
Agwagune Primary Health Center,09/06/1/1/1/0016,Primary,Public,5.6830633,8.012345,Cross River,NA
Ijibor Inand Health Post,09/05/1/1/1/0059,Primary,Public,6.712403,8.845978,Cross River,NA
Ukpada Health Post,09/05/1/1/1/0098,Primary,Public,6.742833333,8.861638333,Cross River,NA
Nde Afi Health Center,09/11/1/1/1/0078,Primary,Public,6.129691667,8.616663333,Cross River,NA
Abuochiche Primary Health Center,09/05/1/1/1/0001,Primary,Public,6.6945077,8.9049515,Cross River,NA
Wanokom Primary Health Center,09/18/1/1/1/0137,Primary,Public,6.565971667,8.42458,Cross River,NA
Nyanya Idigwe Health Center,09/05/1/1/1/0073,Primary,Public,6.682063333,8.965793333,Cross River,NA
Itaka Primary Health Center,09/10/1/1/1/0047,Primary,Public,5.787573333,8.750015,Cross River,NA
Ukpe Primary Health Center,09/16/1/1/1/0084,Primary,Public,6.533455,8.760141667,Cross River,NA
Utugwang Comprehensive Health Center,09/14/1/1/1/0106,Primary,Public,6.636755,9.026625,Cross River,NA
Yala Primary Health Center,09/11/1/1/1/0110,Primary,Public,5.99441,8.638576667,Cross River,NA
Ibiaragidi Primary Health Center,09/05/1/1/1/0044,Primary,Public,6.6774214,8.8973359,Cross River,NA
Ijibor Roadside Health Center,09/05/1/1/1/0060,Primary,Public,6.67007,8.837855,Cross River,NA
Ekuaro Health Center,09/16/1/1/1/0021,Primary,Public,6.476933333,8.580096667,Cross River,NA
Wanogana Health Post,09/18/1/1/1/0136,Primary,Public,6.689393333,8.420711667,Cross River,NA
Ebom Primary Health Center,09/01/1/1/1/0025,Primary,Public,5.8498,7.9702283,Cross River,NA
Otukpuru Primary Health Center,09/05/1/1/1/0108,Primary,Public,6.7327582,8.9483984,Cross River,NA
Panyia Health Center,09/07/1/1/1/0100,Primary,Public,6.5103693,8.8449943,Cross River,NA
Defence Headquarters Abuja Medical Center,37/06/1/1/1/0006,Primary,Public,9.0393,7.48952,Fct,NA
Edide Health Center,09/16/1/1/1/0016,Primary,Public,6.567966667,8.902778333,Cross River,NA
Amarurang Health Center,09/06/1/1/1/0025,Primary,Public,5.3709439,8.0991095,Cross River,NA
Etara Health Center,09/10/1/1/1/0001,Primary,Public,5.828533333,8.706326667,Cross River,NA
Ofambe Health Post,09/14/1/1/1/0073,Primary,Public,6.4851,9.037951667,Cross River,NA
Ajassor Primary Health Center,09/10/1/1/1/0010,Primary,Public,5.84117,8.846925,Cross River,NA
Ibong Primary Health Center,09/14/1/1/1/0046,Primary,Public,6.560745,9.121271667,Cross River,NA
Ukpe Primary Health Center,09/14/1/1/1/0100,Primary,Public,6.5477767,9.0939167,Cross River,NA
Akreha Health Center,09/18/1/1/1/0007,Primary,Public,6.800338333,8.822253333,Cross River,NA
Imaje Health Center,09/18/1/1/1/0051,Primary,Public,6.7759967,8.7870133,Cross River,NA
Ikot Ana Health Center,09/06/1/1/1/0046,Primary,Public,5.4963018,8.0237018,Cross River,NA
Unwapu Health Post,09/05/1/1/1/0107,Primary,Public,6.6448583,8.883725,Cross River,NA
Ebok Support Programme Family Clinic,09/09/1/1/1/0025,Primary,Public,6.2663835,8.8718215,Cross River,NA
Iyon Primary Health Clinic,07/11/1/1/2/0018,Primary,Public,6.6942177,9.2042381,Cross River,NA
Bebuabie Primary Health Center,09/14/1/1/1/0016,Primary,Public,6.58815,9.1628883,Cross River,NA
Agbokim Primary Health Center,09/10/1/1/1/0007,Primary,Public,5.903116667,8.904595,Cross River,NA
Begiatsul Health Center,09/12/1/1/1/0037,Primary,Public,6.5638933,9.1956033,Cross River,NA
Ofodua Primary Health Center,09/13/1/1/1/0096,Primary,Public,5.97992,8.25976,Cross River,NA
Ikot Efanga Primary Health Center,09/03/1/1/1/0044,Primary,Public,4.96135,8.4828633,Cross River,NA
Orimekpang Health Center,09/07/1/1/1/0013,Primary,Public,6.0653117,8.8999783,Cross River,NA
Biakwan Health Post,09/07/1/1/1/0022,Primary,Public,6.07684,8.920345,Cross River,NA
Ikot Edem Odo Primary Health Center,09/03/1/1/1/0043,Primary,Public,4.8866567,8.4096583,Cross River,NA
Esuk Mbat Health Center,09/03/1/1/1/0025,Primary,Public,4.8687767,8.398975,Cross River,NA
Old Netim Primary Health Center,09/02/1/1/1/0081,Primary,Public,5.35298,8.369171667,Cross River,NA
Bashua Health Center,09/07/1/1/1/0042,Primary,Public,6.082443333,8.978671667,Cross River,NA
Abrijang Health Center,09/06/1/1/1/0010,Primary,Public,5.7655883,7.975715,Cross River,NA
Ekpri Obutong Health Care Centre,09/04/1/1/1/0011,Primary,Public,4.83034,8.5176533,Cross River,NA
Okurikang Primary Health Center,09/15/1/1/1/0061,Primary,Public,5.1677867,8.1724033,Cross River,NA
Obom Itiat Primary Health Center,09/15/1/1/1/0080,Primary,Public,5.25009,8.0650633,Cross River,NA
Abini Primary Health Center,09/06/1/1/1/0006,Primary,Public,5.6878617,8.0659867,Cross River,NA
Ekpri Ikang Primary Health Care Center,09/04/1/1/1/0010,Primary,Public,4.8205017,8.5132367,Cross River,NA
Kakwagom Primary Health Center,09/07/1/1/1/0057,Primary,Public,6.48489,8.8006964,Cross River,NA
Njua Bano Health Center,09/07/1/1/1/0064,Primary,Public,6.573386667,8.833865,Cross River,NA
Bayaga Health Center,09/12/1/1/1/0020,Primary,Public,6.594266,9.2205834,Cross River,NA
Mkpot Primary Health Center,09/10/1/1/1/0049,Primary,Public,5.800363333,8.71851,Cross River,NA
Okoyong Usang Abasi Primary Health Center,09/15/1/1/1/0060,Primary,Public,5.1988927,8.2892534,Cross River,NA
Akpap Okoyong Primary Health Center,09/15/1/1/1/0006,Primary,Public,5.1065783,8.177515,Cross River,NA
Nsofang Primary Health Center,09/10/1/1/1/0054,Primary,Public,5.80925,8.706625,Cross River,NA
Amah Primary Health Center,32/16/1/1/1/0016,Primary,Public,5.274491667,6.680806667,Rivers,NA
Obiohia Model Primary Health Center,32/19/1/1/1/0005,Primary,Public,5.114525207,7.259741016,Rivers,NA
Krakrama Primary Health Center,32/06/1/1/1/0004,Primary,Public,4.750375,6.787003333,Rivers,NA
Ndiofutu Mdg Health Center,11/01/1/1/1/0025,Primary,Public,6.30881,8.196905,Ebonyi,NA
Niger Delta University Sick Bay,06/07/1/1/1/0031,Secondary,Public,4.977489393,6.102827589,Bayelsa,NA
Assenasen Health Post,09/11/1/1/1/0019,Primary,Public,5.963218333,8.708293333,Cross River,NA
Federal College Of Education Medical Center,09/14/1/1/1/0037,Primary,Public,6.6788983,9.17058,Cross River,NA
Abo Ogbagante Health Center,09/07/1/2/2/0004,Primary,Public,6.1576749,9.0229851,Cross River,NA
Jama'A Clinic,33/21/1/1/2/0001,Primary,Private,13.0289599998,5.21680399977,Sokoto,NA
Ukpah Primary Health Center,09/05/1/1/1/0099,Primary,Public,6.6507668,8.8683909,Cross River,NA
Wula Primary Health Center,09/07/1/1/1/0111,Primary,Public,6.3863959,9.1025469,Cross River,NA
Bendeghe Ekiem Comprehensive Health Center,09/10/1/1/1/0015,Primary,Public,6.0197833,8.859985,Cross River,NA
Ijiraga 2 Health Center,09/18/1/1/1/0047,Primary,Public,6.46729,8.451763333,Cross River,NA
Orem Health Center,09/02/1/1/1/0095,Primary,Public,5.510205,8.754656667,Cross River,NA
Mgbaka Mkpiri Health Center,09/11/1/1/1/0074,Primary,Public,6.1183786,8.6573416,Cross River,NA
Tsar Model Primary Health Center,07/23/1/1/2/0006,Primary,Public,6.6805433,9.1426683,Cross River,NA
Ekukunela 2 Health Post,09/11/1/1/1/0043,Primary,Public,5.948831667,8.534586667,Cross River,NA
Iwuru Primary Health Center,09/06/1/1/1/0061,Primary,Public,5.4228167,8.17472,Cross River,NA
Ukem General Hospital,09/15/1/1/1/0070,Secondary,Public,5.073235,8.2185417,Cross River,NA
Ntamante Primary Health Center,09/07/1/1/1/0073,Primary,Public,6.4248175,8.7469597,Cross River,NA
Ibil Primary Health Center,09/16/1/1/1/0032,Primary,Public,6.5168317,8.66085,Cross River,NA
Okubuchi Health Center,09/07/1/1/1/0083,Primary,Public,6.4787242,8.980637,Cross River,NA
Allu Health Center,09/18/1/2/2/0004,Primary,Public,6.652216667,8.53192,Cross River,NA
Igbo Alomolor Health Center,09/18/1/1/1/0038,Primary,Public,6.721823333,8.538495,Cross River,NA
Liokom Health Center,09/18/1/1/1/0066,Primary,Public,6.640046667,8.50923,Cross River,NA
Lutheran Yahe Hospital,09/18/1/2/2/0022,Secondary,Public,6.4696017,8.49666,Cross River,NA
Pamol Health Post,09/15/1/1/2/0005,Primary,Public,5.100375,8.3405733,Cross River,NA
Ehom Central Health Center,09/06/1/1/1/0037,Primary,Public,5.4632233,8.146425,Cross River,NA
Ukem Urua Etak Uyo Primary Health Center,09/15/1/1/1/0068,Primary,Public,5.0772867,8.2136667,Cross River,NA
Uchenyim Health Center,09/18/1/1/1/0114,Primary,Public,6.642161667,8.352108333,Cross River,NA
Okochiri Model Primary Health Center,32/18/1/1/1/0008,Primary,Public,4.740405,7.11608,Rivers,NA
Oyorokoto Primary Health Care,32/05/1/1/1/0010,Primary,Public,4.44722,7.33514,Rivers,NA
Akwa Model Primary Health Center,32/11/1/1/1/0016,Primary,Public,5.0441243,7.155115,Rivers,NA
Umuebulu Cottage Hospital,32/11/1/1/1/0024,Primary,Public,4.9145292,7.1289669,Rivers,NA
Mbioto 2 General Hospital,03/07/1/2/1/0003,Secondary,Public,4.73141,7.85247,Akwa Ibom,NA
Nenge Primary Health Clinic,07/11/1/1/1/0040,Primary,Private,6.69701,9.205455,Cross River,NA
Calaro E Health Post,09/06/1/1/1/0039,Primary,Public,5.2826017,8.2927333,Cross River,NA
Angels' Family Clinic,09/17/1/1/1/0009,Secondary,Private,5.803943333,8.078483333,Cross River,NA
Santa Maria Clinic,09/05/1/1/1/0089,Primary,Private,6.61519,8.786325,Cross River,NA
Pioneer Specialist Clinic,09/06/1/1/1/0067,Secondary,Private,5.504475,8.1561267,Cross River,NA
Integrity Hospital,09/11/1/2/2/0002,Secondary,Private,5.9619367,8.727225,Cross River,NA
Ikot Ekara Primary Health Center,03/13/1/1/1/0007,Primary,Public,4.66251,7.63412,Akwa Ibom,NA
Ikot Okpudo Health Center,03/21/1/1/1/0007,Primary,Public,4.70551,7.99168,Akwa Ibom,NA
Ikot Mfon Health Center,03/07/1/1/1/0021,Primary,Public,4.76728,7.8706,Akwa Ibom,NA
